#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 18:05:57.445
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003293076368581375,-0.01236707120771959,0.1330655956619794
-0.003292206368581375,-0.01169554481668797,0.1330655956619794
-0.003291336368581375,-0.0113597816211723,0.1293861853294934
-0.003290466368581375,-0.01236707120771959,0.125706774997004
-0.003289596368581375,-0.01270283440323541,0.125706774997004
-0.003288726368581375,-0.01102401842565634,0.1220273646645164
-0.003287856368581375,-0.01135978162117215,0.1183479543320287
-0.003286986368581375,-0.01270283440323541,0.1293861853294917
-0.003286116368581375,-0.01169554481668797,0.1220273646645164
-0.003285246368581375,-0.01203130801220378,0.125706774997004
-0.003284376368581375,-0.01203130801220378,0.125706774997004
-0.003283506368581375,-0.01337436079426703,0.125706774997004
-0.003282636368581375,-0.01303859759875122,0.125706774997004
-0.003281766368581375,-0.01001672883910951,0.1257067749970074
-0.003280896368581375,-0.01135978162117215,0.1330655956619794
-0.003280026368581375,-0.01203130801220378,0.1367450059944671
-0.003279156368581375,-0.01270283440323541,0.125706774997004
-0.003278286368581375,-0.01270283440323541,0.125706774997004
-0.003277416368581375,-0.01337436079426703,0.1220273646645164
-0.003276546368581375,-0.01270283440323541,0.1293861853294917
-0.003275676368581375,-0.01169554481668797,0.1293861853294917
-0.003274806368581375,-0.01236707120771959,0.1293861853294917
-0.003273936368581375,-0.01169554481668797,0.1330655956619794
-0.003273066368581375,-0.01135978162117215,0.1293861853294917
-0.003272196368581375,-0.01169554481668797,0.1220273646645164
-0.003271326368581375,-0.01135978162117246,0.125706774996999
-0.003270456368581375,-0.01203130801220378,0.114668543999541
-0.003269586368581375,-0.01303859759875122,0.125706774997004
-0.003268716368581375,-0.01169554481668797,0.1330655956619794
-0.003267846368581375,-0.01102401842565634,0.125706774997004
-0.003266976368581375,-0.01303859759875122,0.1220273646645164
-0.003266106368581375,-0.01169554481668797,0.125706774997004
-0.003265236368581375,-0.01169554481668797,0.1183479543320287
-0.003264366368581375,-0.01236707120771959,0.1330655956619794
-0.003263496368581375,-0.01303859759875122,0.1293861853294917
-0.003262626368581375,-0.01303859759875122,0.125706774997004
-0.003261756368581375,-0.01102401842565634,0.1293861853294917
-0.003260886368581375,-0.01203130801220332,0.1257067749970057
-0.003260016368581375,-0.01169554481668797,0.125706774997004
-0.003259146368581375,-0.01135978162117215,0.125706774997004
-0.003258276368581375,-0.01135978162117215,0.1293861853294917
-0.003257406368581375,-0.01303859759875122,0.1404244163269548
-0.003256536368581375,-0.01303859759875122,0.1330655956619794
-0.003255666368581375,-0.01337436079426703,0.1293861853294917
-0.003254796368581375,-0.01203130801220378,0.125706774997004
-0.003253926368581375,-0.01068825523014053,0.1183479543320287
-0.003253056368581375,-0.01135978162117215,0.125706774997004
-0.003252186368581375,-0.01035249203462471,0.1293861853294917
-0.003251316368581375,-0.01270283440323541,0.114668543999541
-0.003250446368581375,-0.01270283440323541,0.114668543999541
-0.003249576368581375,-0.01303859759875122,0.1293861853294917
-0.003248706368581375,-0.01270283440323541,0.1367450059944671
-0.003247836368581375,-0.01337436079426703,0.1293861853294917
-0.003246966368581375,-0.01203130801220378,0.125706774997004
-0.003246096368581375,-0.01203130801220378,0.1367450059944671
-0.003245226368581375,-0.01303859759875122,0.125706774997004
-0.003244356368581375,-0.01203130801220378,0.1293861853294917
-0.003243486368581375,-0.01135978162117215,0.1220273646645164
-0.003242616368581375,-0.01135978162117215,0.125706774997004
-0.003241746368581375,-0.01102401842565634,0.1220273646645164
-0.003240876368581375,-0.01203130801220332,0.1293861853294884
-0.003240006368581375,-0.01236707120771959,0.125706774997004
-0.003239136368581375,-0.01135978162117215,0.1330655956619794
-0.003238266368581375,-0.01135978162117215,0.1293861853294917
-0.003237396368581375,-0.01203130801220378,0.1293861853294917
-0.003236526368581375,-0.01169554481668797,0.1183479543320287
-0.003235656368581375,-0.01236707120771959,0.125706774997004
-0.003234786368581375,-0.01270283440323541,0.125706774997004
-0.003233916368581375,-0.01303859759875122,0.1330655956619794
-0.003233046368581375,-0.01236707120771959,0.1293861853294917
-0.003232176368581375,-0.01169554481668797,0.125706774997004
-0.003231306368581375,-0.01169554481668797,0.1293861853294934
-0.003230436368581375,-0.01169554481668797,0.1330655956619794
-0.003229566368581375,-0.01169554481668797,0.1220273646645164
-0.003228696368581375,-0.01169554481668797,0.1183479543320287
-0.003227826368581375,-0.01135978162117215,0.1293861853294917
-0.003226956368581375,-0.01102401842565634,0.1220273646645164
-0.003226086368581375,-0.01102401842565634,0.1220273646645164
-0.003225216368581375,-0.01135978162117215,0.1183479543320287
-0.003224346368581375,-0.01236707120771959,0.125706774997004
-0.003223476368581375,-0.01169554481668797,0.1220273646645164
-0.003222606368581375,-0.01102401842565634,0.125706774997004
-0.003221736368581375,-0.01203130801220378,0.125706774997004
-0.003220866368581375,-0.01035249203462547,0.118347954332032
-0.003219996368581375,-0.01203130801220378,0.1220273646645164
-0.003219126368581375,-0.01270283440323541,0.1220273646645164
-0.003218256368581375,-0.01303859759875122,0.1293861853294917
-0.003217386368581375,-0.01236707120771959,0.125706774997004
-0.003216516368581375,-0.01068825523014053,0.1367450059944671
-0.003215646368581375,-0.01135978162117215,0.1183479543320287
-0.003214776368581375,-0.01135978162117215,0.1220273646645164
-0.003213906368581375,-0.01035249203462471,0.1183479543320287
-0.003213036368581375,-0.009009439252561457,0.1183479543320287
-0.003212166368581375,-0.0100167288391089,0.1220273646645164
-0.003211296368581375,-0.0113597816211723,0.118347954332027
-0.003210426368581375,-0.01169554481668797,0.114668543999541
-0.003209556368581375,-0.01236707120771959,0.1183479543320287
-0.003208686368581375,-0.01270283440323541,0.1183479543320287
-0.003207816368581375,-0.01270283440323541,0.1220273646645164
-0.003206946368581375,-0.01270283440323541,0.1183479543320287
-0.003206076368581375,-0.01203130801220378,0.1293861853294917
-0.003205206368581375,-0.008673676057045642,0.114668543999541
-0.003204336368581375,-0.0100167288391089,0.114668543999541
-0.003203466368581375,-0.00934520244807727,0.1183479543320287
-0.003202596368581375,-0.009680965643593083,0.1183479543320287
-0.003201726368581375,-0.01102401842565634,0.1109891336670533
-0.003200856368581375,-0.01035249203462563,0.1146685439995443
-0.003199986368581375,-0.01236707120771959,0.1220273646645164
-0.003199116368581375,-0.01135978162117215,0.125706774997004
-0.003198246368581375,-0.01203130801220378,0.1220273646645164
-0.003197376368581375,-0.01203130801220378,0.1220273646645164
-0.003196506368581375,-0.01203130801220378,0.1109891336670533
-0.003195636368581375,-0.01169554481668797,0.1293861853294917
-0.003194766368581375,-0.01169554481668797,0.1109891336670533
-0.003193896368581375,-0.01102401842565634,0.1183479543320287
-0.003193026368581375,-0.0100167288391089,0.1293861853294917
-0.003192156368581375,-0.01035249203462471,0.1220273646645164
-0.003191286368581375,-0.01068825523014053,0.1183479543320287
-0.003190416368581375,-0.01203130801220317,0.1146685439995426
-0.003189546368581375,-0.01270283440323541,0.1109891336670533
-0.003188676368581375,-0.01102401842565634,0.1183479543320287
-0.003187806368581375,-0.01102401842565634,0.1220273646645164
-0.003186936368581375,-0.01068825523014053,0.125706774997004
-0.003186066368581375,-0.01068825523014053,0.114668543999541
-0.003185196368581375,-0.0100167288391089,0.1183479543320287
-0.003184326368581375,-0.0100167288391089,0.1220273646645164
-0.003183456368581375,-0.01035249203462471,0.114668543999541
-0.003182586368581375,-0.01035249203462471,0.125706774997004
-0.003181716368581375,-0.00833791286152983,0.1183479543320287
-0.003180846368581375,-0.009680965643593541,0.1109891336670549
-0.003179976368581375,-0.01068825523014053,0.114668543999541
-0.003179106368581375,-0.01068825523014053,0.125706774997004
-0.003178236368581375,-0.0100167288391089,0.125706774997004
-0.003177366368581375,-0.01068825523014053,0.1109891336670533
-0.003176496368581375,-0.01068825523014053,0.114668543999541
-0.003175626368581375,-0.01035249203462471,0.1109891336670533
-0.003174756368581375,-0.01068825523014053,0.1036303130020779
-0.003173886368581375,-0.01236707120771959,0.1036303130020779
-0.003173016368581375,-0.01035249203462471,0.1109891336670533
-0.003172146368581375,-0.0100167288391089,0.1109891336670533
-0.003171276368581375,-0.008673676057045642,0.1036303130020779
-0.003170406368581375,-0.01001672883910829,0.1146685439995359
-0.003169536368581375,-0.01035249203462471,0.1220273646645164
-0.003168666368581375,-0.009009439252561457,0.114668543999541
-0.003167796368581375,-0.009680965643593083,0.1109891336670533
-0.003166926368581375,-0.01135978162117215,0.1073097233345656
-0.003166056368581375,-0.01035249203462471,0.1036303130020779
-0.003165186368581375,-0.01068825523014053,0.1036303130020779
-0.003164316368581375,-0.01035249203462471,0.1109891336670533
-0.003163446368581375,-0.008673676057045642,0.0999509026695902
-0.003162576368581375,-0.009009439252561457,0.1036303130020779
-0.003161706368581375,-0.008673676057045642,0.1036303130020779
-0.003160836368581375,-0.01035249203462547,0.09627149233711253
-0.003159966368581375,-0.01203130801220378,0.1183479543320287
-0.003159096368581375,-0.01135978162117215,0.1073097233345656
-0.003158226368581375,-0.01135978162117215,0.1036303130020779
-0.003157356368581375,-0.008673676057045642,0.1183479543320287
-0.003156486368581375,-0.009680965643593083,0.114668543999541
-0.003155616368581375,-0.008673676057045642,0.1109891336670533
-0.003154746368581375,-0.008673676057045642,0.1036303130020779
-0.003153876368581375,-0.00934520244807727,0.0962714923371025
-0.003153006368581375,-0.01035249203462471,0.1036303130020779
-0.003152136368581375,-0.009009439252561457,0.0999509026695902
-0.003151266368581375,-0.009009439252561457,0.1073097233345656
-0.003150396368581375,-0.009345202448077117,0.1073097233345656
-0.003149526368581375,-0.0100167288391089,0.0999509026695902
-0.003148656368581375,-0.00934520244807727,0.1036303130020779
-0.003147786368581375,-0.009009439252561457,0.0999509026695902
-0.003146916368581375,-0.008673676057045642,0.0999509026695902
-0.003146046368581375,-0.00934520244807727,0.0962714923371025
-0.003145176368581375,-0.009680965643593083,0.0962714923371025
-0.003144306368581375,-0.0100167288391089,0.1073097233345656
-0.003143436368581375,-0.0100167288391089,0.0999509026695902
-0.003142566368581375,-0.01035249203462471,0.0999509026695902
-0.003141696368581375,-0.008673676057045642,0.1036303130020779
-0.003140826368581375,-0.00699486007946688,0.1036303130020796
-0.003139956368581375,-0.007666386470498202,0.1073097233345656
-0.003139086368581375,-0.00934520244807727,0.09259208200461481
-0.003138216368581375,-0.00833791286152983,0.1036303130020779
-0.003137346368581375,-0.008002149666014015,0.09259208200461481
-0.003136476368581375,-0.009009439252561457,0.08523326133963943
-0.003135606368581375,-0.009680965643593083,0.0999509026695902
-0.003134736368581375,-0.009680965643593083,0.0999509026695902
-0.003133866368581375,-0.00833791286152983,0.1109891336670533
-0.003132996368581375,-0.007330623274982388,0.0962714923371025
-0.003132126368581375,-0.007666386470498202,0.0999509026695902
-0.003131256368581375,-0.007666386470498202,0.0962714923371025
-0.003130386368581375,-0.008337912861530135,0.09627149233710082
-0.003129516368581375,-0.009009439252561457,0.09259208200461481
-0.003128646368581375,-0.008002149666014015,0.08891267167212713
-0.003127776368581375,-0.00833791286152983,0.09259208200461481
-0.003126906368581375,-0.008673676057045642,0.08891267167212713
-0.003126036368581375,-0.008002149666014015,0.08891267167212713
-0.003125166368581375,-0.007330623274982388,0.0962714923371025
-0.003124296368581375,-0.008673676057045642,0.0962714923371025
-0.003123426368581375,-0.008002149666014015,0.08891267167212713
-0.003122556368581375,-0.007330623274982388,0.0962714923371025
-0.003121686368581375,-0.007666386470498202,0.07787444067466405
-0.003120816368581375,-0.008002149666014015,0.08523326133963943
-0.003119946368581375,-0.008337912861529677,0.09259208200461147
-0.003119076368581375,-0.008673676057045642,0.08891267167212713
-0.003118206368581375,-0.007330623274982388,0.0999509026695902
-0.003117336368581375,-0.00833791286152983,0.08891267167212713
-0.003116466368581375,-0.006994860079466574,0.09259208200461481
-0.003115596368581375,-0.008002149666014015,0.08155385100715173
-0.003114726368581375,-0.006994860079466574,0.07787444067466405
-0.003113856368581375,-0.00665909688395076,0.08891267167212713
-0.003112986368581375,-0.006994860079466574,0.09259208200461481
-0.003112116368581375,-0.006994860079466574,0.08155385100715173
-0.003111246368581375,-0.007330623274982388,0.08155385100715173
-0.003110376368581375,-0.008337912861529982,0.09259208200460979
-0.003109506368581375,-0.008673676057045642,0.08155385100715173
-0.003108636368581375,-0.00833791286152983,0.08523326133963943
-0.003107766368581375,-0.007330623274982388,0.08891267167212713
-0.003106896368581375,-0.006994860079466574,0.07051562000968867
-0.003106026368581375,-0.005987570492919134,0.08155385100715173
-0.003105156368581375,-0.007330623274982388,0.08523326133963943
-0.003104286368581375,-0.00665909688395076,0.08155385100715173
-0.003103416368581375,-0.006994860079466574,0.07787444067466405
-0.003102546368581375,-0.005987570492919134,0.08891267167212713
-0.003101676368581375,-0.007666386470498202,0.08523326133963943
-0.003100806368581375,-0.007330623274982388,0.07787444067466405
-0.003099936368581375,-0.007666386470498049,0.07419503034217804
-0.003099066368581375,-0.008002149666014015,0.07787444067466405
-0.003098196368581375,-0.00665909688395076,0.07787444067466405
-0.003097326368581375,-0.007330623274982388,0.08891267167212713
-0.003096456368581375,-0.006994860079466574,0.07051562000968867
-0.003095586368581375,-0.006994860079466574,0.08523326133963943
-0.003094716368581375,-0.004980280906371692,0.08155385100715173
-0.003093846368581375,-0.006323333688434947,0.07051562000968867
-0.003092976368581375,-0.006994860079466574,0.07051562000968867
-0.003092106368581375,-0.00565180729740332,0.07787444067466405
-0.003091236368581375,-0.007330623274982388,0.07787444067466405
-0.003090366368581375,-0.005651807297403625,0.07419503034217804
-0.003089496368581375,-0.006323333688434947,0.07787444067466405
-0.003088626368581375,-0.00665909688395076,0.07051562000968867
-0.003087756368581375,-0.008002149666014015,0.07051562000968867
-0.003086886368581375,-0.006994860079466574,0.07419503034217637
-0.003086016368581375,-0.005987570492919134,0.07419503034217637
-0.003085146368581375,-0.005987570492919134,0.07787444067466405
-0.003084276368581375,-0.004980280906371692,0.07787444067466405
-0.003083406368581375,-0.004980280906371692,0.07051562000968867
-0.003082536368581375,-0.005987570492919134,0.07051562000968867
-0.003081666368581375,-0.005987570492919134,0.07051562000968867
-0.003080796368581375,-0.004644517710855879,0.06683620967720097
-0.003079926368581375,-0.006323333688434184,0.07419503034217302
-0.003079056368581375,-0.004308754515340065,0.06683620967720097
-0.003078186368581375,-0.00665909688395076,0.06315679934471329
-0.003077316368581375,-0.005316044101887506,0.06315679934471329
-0.003076446368581375,-0.006323333688434947,0.06683620967720097
-0.003075576368581375,-0.004980280906371692,0.07419503034217637
-0.003074706368581375,-0.005987570492919134,0.07051562000968867
-0.003073836368581375,-0.00565180729740332,0.06683620967720097
-0.003072966368581375,-0.005316044101887506,0.0594773890122256
-0.003072096368581375,-0.005987570492919134,0.06315679934471329
-0.003071226368581375,-0.006323333688434947,0.06315679934471329
-0.003070356368581375,-0.004308754515340523,0.05947738901222727
-0.003069486368581375,-0.005316044101887506,0.06315679934471329
-0.003068616368581375,-0.003637228124308438,0.0557979786797379
-0.003067746368581375,-0.005316044101887506,0.0594773890122256
-0.003066876368581375,-0.00665909688395076,0.06683620967720097
-0.003066006368581375,-0.00565180729740332,0.0594773890122256
-0.003065136368581375,-0.003301464928792624,0.06315679934471329
-0.003064266368581375,-0.003301464928792624,0.06315679934471329
-0.003063396368581375,-0.004980280906371692,0.0557979786797379
-0.003062526368581375,-0.004980280906371692,0.0557979786797379
-0.003061656368581375,-0.005316044101887506,0.05211856834725021
-0.003060786368581375,-0.004644517710855879,0.0557979786797379
-0.003059916368581375,-0.003301464928793388,0.07051562000968532
-0.003059046368581375,-0.004980280906371692,0.06315679934471329
-0.003058176368581375,-0.004980280906371692,0.06315679934471329
-0.003057306368581375,-0.003972991319824252,0.06683620967720097
-0.003056436368581375,-0.004644517710855879,0.06683620967720097
-0.003055566368581375,-0.003637228124308438,0.05211856834725021
-0.003054696368581375,-0.005316044101887506,0.0557979786797379
-0.003053826368581375,-0.003637228124308438,0.04843915801476252
-0.003052956368581375,-0.00195841214672937,0.0557979786797379
-0.003052086368581375,-0.003972991319824252,0.05211856834725021
-0.003051216368581375,-0.003972991319824252,0.04843915801476252
-0.003050346368581375,-0.004308754515340065,0.0557979786797379
-0.003049476368581375,-0.004308754515340065,0.05947738901222393
-0.003048606368581375,-0.004308754515340065,0.0557979786797379
-0.003047736368581375,-0.002629938537760997,0.04475974768227483
-0.003046866368581375,-0.002965701733276811,0.04108033734978714
-0.003045996368581375,-0.003301464928792624,0.04843915801476252
-0.003045126368581375,-0.002965701733276811,0.04108033734978714
-0.003044256368581375,-0.002294175342245183,0.03740092701729945
-0.003043386368581375,-0.002629938537760997,0.04108033734978714
-0.003042516368581375,-0.003972991319824252,0.04475974768227483
-0.003041646368581375,-0.004308754515340065,0.0557979786797379
-0.003040776368581375,-0.004308754515340065,0.04843915801476252
-0.003039906368581375,-0.004644517710855269,0.05211856834725021
-0.003039036368581375,-0.003301464928792624,0.05211856834725021
-0.003038166368581375,-0.003637228124308438,0.05211856834725021
-0.003037296368581375,-0.002965701733276811,0.04475974768227483
-0.003036426368581375,-0.002629938537760997,0.04108033734978714
-0.003035556368581375,-0.002965701733276811,0.0557979786797379
-0.003034686368581375,-0.002629938537760997,0.03740092701729945
-0.003033816368581375,-0.003637228124308438,0.03740092701729945
-0.003032946368581375,-0.002965701733276811,0.04475974768227483
-0.003032076368581375,-0.002965701733276811,0.04475974768227483
-0.003031206368581375,-0.001622648951213556,0.05211856834725021
-0.003030336368581375,-0.002294175342245183,0.04475974768227483
-0.003029466368581375,-0.002965701733276505,0.04475974768227483
-0.003028596368581375,-0.001622648951213556,0.04843915801476252
-0.003027726368581375,-0.002629938537760997,0.04843915801476252
-0.003026856368581375,-0.002965701733276811,0.04475974768227483
-0.003025986368581375,-0.002629938537760997,0.03004210635232406
-0.003025116368581375,-0.0009511225601819287,0.03004210635232406
-0.003024246368581375,-0.000615359364666115,0.03004210635232406
-0.003023376368581375,-0.002965701733276811,0.03004210635232406
-0.003022506368581375,-0.001622648951213556,0.02268328568734868
-0.003021636368581375,-0.00195841214672937,0.03004210635232406
-0.003020766368581375,-0.001286885755697742,0.02636269601983637
-0.003019896368581375,-0.001286885755698353,0.0263626960198347
-0.003019026368581375,-0.002629938537760997,0.02268328568734868
-0.003018156368581375,-0.001622648951213556,0.03004210635232406
-0.003017286368581375,-0.003637228124308438,0.03004210635232406
-0.003016416368581375,-0.002294175342245183,0.03372151668481176
-0.003015546368581375,-0.00195841214672937,0.03372151668481176
-0.003014676368581375,-0.0009511225601819287,0.03004210635232406
-0.003013806368581375,-0.001622648951213556,0.03372151668481176
-0.003012936368581375,-0.001286885755697742,0.02636269601983637
-0.003012066368581375,0.0003919302218813259,0.01900387535486099
-0.003011196368581375,-0.0002795961691503014,0.02268328568734868
-0.003010326368581375,-0.001286885755697742,0.0153244650223733
-0.003009456368581375,-0.001622648951213403,0.0153244650223733
-0.003008586368581375,-0.0009511225601819287,0.0153244650223733
-0.003007716368581375,-0.001286885755697742,0.01164505468988561
-0.003006846368581375,-0.002629938537760997,0.02636269601983637
-0.003005976368581375,-0.002294175342245183,0.03740092701729945
-0.003005106368581375,-0.0009511225601819287,0.02268328568734868
-0.003004236368581375,-0.000615359364666115,0.01900387535486099
-0.003003366368581375,-0.001622648951213556,0.03004210635232406
-0.003002496368581375,-0.001286885755697742,0.03004210635232406
-0.003001626368581375,-0.0009511225601819287,0.03372151668481176
-0.003000756368581375,-0.001622648951213556,0.02268328568734868
-0.002999886368581375,-0.0009511225601814706,0.02268328568734701
-0.002999016368581375,5.616702636551224e-05,0.01900387535486099
-0.002998146368581375,0.0003919302218813259,0.01900387535486099
-0.002997276368581375,-0.001286885755697742,0.02268328568734868
-0.002996406368581375,-0.000615359364666115,0.0153244650223733
-0.002995536368581375,0.0003919302218813259,0.01900387535486099
-0.002994666368581375,-0.0002795961691503014,0.007965644357397918
-0.002993796368581375,0.0003919302218813259,0.01900387535486099
-0.002992926368581375,0.0003919302218813259,0.0153244650223733
-0.002992056368581375,-0.000615359364666115,0.004286234024910227
-0.002991186368581375,-0.0009511225601819287,0.007965644357397918
-0.002990316368581375,-0.001286885755697742,0.02636269601983637
-0.002989446368581375,-0.0006153593646651989,0.0153244650223733
-0.002988576368581375,0.001399219808428767,0.0153244650223733
-0.002987706368581375,0.001399219808428767,0.01164505468988561
-0.002986836368581375,0.001734983003944581,0.007965644357397918
-0.002985966368581375,-0.0002795961691503014,0.004286234024910227
-0.002985096368581375,0.0007276934173971396,0.0153244650223733
-0.002984226368581375,-0.0009511225601819287,0.007965644357397918
-0.002983356368581375,-0.000615359364666115,0.0153244650223733
-0.002982486368581375,0.0003919302218813259,0.004286234024910227
-0.002981616368581375,-0.000615359364666115,0.01164505468988561
-0.002980746368581375,0.001063456612912953,0.01164505468988561
-0.002979876368581375,5.616702636551224e-05,0.0153244650223733
-0.002979006368581375,0.001063456612912495,0.01164505468988728
-0.002978136368581375,0.001063456612912953,0.007965644357397918
-0.002977266368581375,0.001063456612912953,0.004286234024910227
-0.002976396368581375,0.001063456612912953,0.0006068236924225354
-0.002975526368581375,-0.0002795961691503014,-0.006751996972552847
-0.002974656368581375,0.0007276934173971396,0.004286234024910227
-0.002973786368581375,-0.0002795961691503014,0.007965644357397918
-0.002972916368581375,0.001734983003944581,0.007965644357397918
-0.002972046368581375,0.001063456612912953,0.004286234024910227
-0.002971176368581375,0.0003919302218813259,0.007965644357397918
-0.002970306368581375,0.001063456612912953,0.007965644357397918
-0.002969436368581375,0.001399219808428461,0.0006068236924292281
-0.002968566368581375,0.0007276934173971396,0.0153244650223733
-0.002967696368581375,0.002070746199460394,0.004286234024910227
-0.002966826368581375,0.002406509394976208,0.004286234024910227
-0.002965956368581375,0.001734983003944581,-0.003072586640065156
-0.002965086368581375,-0.0002795961691503014,0.004286234024910227
-0.002964216368581375,0.0003919302218813259,0.007965644357397918
-0.002963346368581375,-0.0002795961691503014,0.0006068236924225354
-0.002962476368581375,0.002406509394976208,0.0006068236924225354
-0.002961606368581375,0.002406509394976208,0.0006068236924225354
-0.002960736368581375,0.002406509394976208,-0.006751996972552847
-0.002959866368581375,0.002070746199460394,-0.003072586640065156
-0.002958996368581375,0.002406509394976055,0.00428623402490688
-0.002958126368581375,0.001063456612912953,-0.006751996972552847
-0.002957256368581375,0.002070746199460394,-0.006751996972552847
-0.002956386368581375,0.002070746199460394,0.0006068236924225354
-0.002955516368581375,0.001734983003944581,-0.01043140730504054
-0.002954646368581375,0.002406509394976208,-0.003072586640065156
-0.002953776368581375,0.003078035786007835,-0.003072586640065156
-0.002952906368581375,0.002406509394976208,-0.01043140730504054
-0.002952036368581375,0.001734983003944581,-0.01043140730504054
-0.002951166368581375,0.001399219808428767,-0.01411081763752823
-0.002950296368581375,0.001399219808428767,-0.01411081763752823
-0.002949426368581375,0.002742272590491258,-0.01411081763752154
-0.002948556368581375,0.001063456612912953,0.0006068236924225354
-0.002947686368581375,0.002742272590492022,-0.003072586640065156
-0.002946816368581375,0.004421088568071089,0.0006068236924225354
-0.002945946368581375,0.003413798981523649,-0.003072586640065156
-0.002945076368581375,0.002742272590492022,-0.003072586640065156
-0.002944206368581375,0.002406509394976208,-0.006751996972552847
-0.002943336368581375,0.002406509394976208,-0.003072586640065156
-0.002942466368581375,0.002070746199460394,-0.01779022797001592
-0.002941596368581375,0.001734983003944581,-0.0251490486349913
-0.002940726368581375,0.002070746199460394,-0.01043140730504054
-0.002939856368581375,0.003413798981523649,-0.01043140730504054
-0.002938986368581375,0.002406509394976666,-0.01411081763752656
-0.002938116368581375,0.003078035786007835,-0.006751996972552847
-0.002937246368581375,0.005428378154618531,-0.006751996972552847
-0.002936376368581375,0.004421088568071089,-0.01779022797001592
-0.002935506368581375,0.003413798981523649,-0.01779022797001592
-0.002934636368581375,0.001734983003944581,-0.01043140730504054
-0.002933766368581375,0.002070746199460394,-0.02146963830250361
-0.002932896368581375,0.003413798981523649,-0.02146963830250361
-0.002932026368581375,0.004085325372555276,-0.01779022797001592
-0.002931156368581375,0.003413798981523649,-0.0251490486349913
-0.002930286368581375,0.002742272590492022,-0.01779022797001592
-0.002929416368581375,0.002070746199461005,-0.01411081763752823
-0.002928546368581375,0.003413798981523649,-0.01411081763752823
-0.002927676368581375,0.002406509394976208,-0.01779022797001592
-0.002926806368581375,0.004421088568071089,-0.0251490486349913
-0.002925936368581375,0.004085325372555276,-0.0251490486349913
-0.002925066368581375,0.003749562177039463,-0.01411081763752823
-0.002924196368581375,0.003413798981523649,-0.01043140730504054
-0.002923326368581375,0.003749562177039463,-0.01411081763752823
-0.002922456368581375,0.003413798981523649,-0.0251490486349913
-0.002921586368581375,0.004756851763586903,-0.02882845896747899
-0.002920716368581375,0.003078035786007835,-0.01779022797001592
