#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:56:47.344
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003276038868581375,-0.01270283440323541,-2.01938944884332
-0.003275168868581375,-0.01404588718529866,-2.01938944884332
-0.003274298868581374,-0.01404588718529866,-2.03410709017327
-0.003273428868581374,-0.01303859759875122,-2.037786500505758
-0.003272558868581374,-0.01035249203462471,-2.037786500505758
-0.003271688868581374,-0.01169554481668842,-2.045145321170728
-0.003270818868581375,-0.01270283440323449,-2.034107090173281
-0.003269948868581375,-0.01135978162117276,-2.048824731503215
-0.003269078868581375,-0.01203130801220347,-2.048824731503221
-0.003268208868581375,-0.0127028344032351,-2.056183552168194
-0.003267338868581375,-0.01270283440323541,-2.056183552168197
-0.003266468868581375,-0.01270283440323541,-2.052504141835711
-0.003265598868581375,-0.01270283440323541,-2.056183552168195
-0.003264728868581375,-0.01371012398978239,-2.063542372833169
-0.003263858868581375,-0.01169554481668888,-2.070901193498144
-0.003262988868581375,-0.01303859759875061,-2.070901193498147
-0.003262118868581375,-0.01270283440323556,-2.067221783165662
-0.003261248868581375,-0.01203130801220408,-2.074580603830632
-0.003260378868581375,-0.01371012398978285,-2.070901193498147
-0.003259508868581375,-0.01236707120771959,-2.08193942449561
-0.003258638868581375,-0.01236707120771959,-2.08193942449561
-0.003257768868581375,-0.01337436079426703,-2.08193942449561
-0.003256898868581375,-0.01303859759875122,-2.085618834828098
-0.003256028868581375,-0.01169554481668797,-2.089298245160586
-0.003255158868581375,-0.01337436079426703,-2.100336476158049
-0.003254288868581375,-0.01270283440323541,-2.096657065825561
-0.003253418868581374,-0.01270283440323541,-2.100336476158049
-0.003252548868581374,-0.01270283440323541,-2.107695296823024
-0.003251678868581374,-0.0127028344032351,-2.111374707155514
-0.003250808868581375,-0.01203130801220439,-2.115054117487996
-0.003249938868581375,-0.01236707120771944,-2.104015886490541
-0.003249068868581375,-0.01236707120771959,-2.111374707155509
-0.003248198868581375,-0.01303859759875091,-2.118733527820484
-0.003247328868581375,-0.01169554481668858,-2.111374707155516
-0.003246458868581375,-0.01169554481668797,-2.111374707155512
-0.003245588868581375,-0.01169554481668797,-2.126092348485456
-0.003244718868581375,-0.01270283440323495,-2.137130579482921
-0.003243848868581375,-0.01303859759875107,-2.137130579482926
-0.003242978868581375,-0.01303859759875122,-2.13345116915044
-0.003242108868581375,-0.01371012398978254,-2.129771758817952
-0.003241238868581375,-0.01169554481668888,-2.137130579482922
-0.003240368868581375,-0.01236707120771959,-2.129771758817951
-0.003239498868581375,-0.01102401842565634,-2.137130579482926
-0.003238628868581375,-0.01236707120771959,-2.133451169150439
-0.003237758868581375,-0.01303859759875122,-2.144489400147902
-0.003236888868581375,-0.01270283440323541,-2.140809989815414
-0.003236018868581375,-0.01337436079426703,-2.137130579482926
-0.003235148868581375,-0.01169554481668797,-2.144489400147902
-0.003234278868581375,-0.01102401842565634,-2.140809989815414
